,race,trackId,track,year,driver,team,grid,position,points,laps,total_race_time,fastestLap,pit_stop_mean_driver,pit_stop_mean_race,total_stops,pit_stop_total_time
2376,1092,22,Japanese GP,2022,hamilton,mercedes,6,5,10,28,10944330,11,25059.0,24808.434782608696,1,25059.0
2377,1092,22,Japanese GP,2022,vettel,aston_martin,9,6,8,28,10950362,13,24218.0,24808.434782608696,1,24218.0
2378,1092,22,Japanese GP,2022,alonso,alpine,7,7,6,28,10950373,25,24114.5,24808.434782608696,2,48229.0
2379,1092,22,Japanese GP,2022,russell,mercedes,8,8,4,28,10951665,21,28728.0,24808.434782608696,1,28728.0
2380,1092,22,Japanese GP,2022,latifi,williams,20,9,2,28,10974147,12,24785.0,24808.434782608696,1,24785.0
2381,1092,22,Japanese GP,2022,norris,mclaren,10,10,1,28,10974786,8,24595.0,24808.434782608696,1,24595.0
2382,1092,22,Japanese GP,2022,ricciardo,mclaren,11,11,0,28,10976881,11,25377.0,24808.434782608696,1,25377.0
2383,1092,22,Japanese GP,2022,stroll,aston_martin,19,12,0,28,10977908,21,23937.5,24808.434782608696,2,47875.0
2384,1092,22,Japanese GP,2022,tsunoda,alphatauri,13,13,0,28,10979603,22,24097.5,24808.434782608696,2,48195.0
2385,1092,22,Japanese GP,2022,kevin_magnussen,haas,18,14,0,28,10990020,10,25594.0,24808.434782608696,1,25594.0
2386,1092,22,Japanese GP,2022,bottas,alfa,12,15,0,28,10990500,11,24869.0,24808.434782608696,1,24869.0
2387,1092,22,Japanese GP,2022,zhou,alfa,14,16,0,28,10991047,20,24414.5,24808.434782608696,2,48829.0
2388,1092,22,Japanese GP,2022,mick_schumacher,haas,15,17,0,28,10996527,22,24608.0,24808.434782608696,1,24608.0
2389,1092,22,Japanese GP,2022,gasly,alphatauri,17,18,0,28,11012095,13,24466.0,24808.434782608696,2,48932.0
2390,1093,69,United States GP,2022,max_verstappen,red_bull,2,1,25,56,6131687,37,28060.0,25149.882352941175,2,56120.0
2391,1093,69,United States GP,2022,hamilton,mercedes,3,2,18,56,6136710,45,24248.5,25149.882352941175,2,48497.0
2392,1093,69,United States GP,2022,leclerc,ferrari,12,3,15,56,6139188,37,24034.5,25149.882352941175,2,48069.0
2393,1093,69,United States GP,2022,perez,red_bull,9,4,12,56,6139980,44,24102.0,25149.882352941175,2,48204.0
2394,1093,69,United States GP,2022,russell,mercedes,4,5,11,56,6176502,56,26164.666666666668,25149.882352941175,3,78494.0
2395,1093,69,United States GP,2022,norris,mclaren,6,6,8,56,6185472,49,23864.0,25149.882352941175,2,47728.0
2396,1093,69,United States GP,2022,alonso,alpine,14,7,6,56,6186765,39,23870.0,25149.882352941175,1,23870.0
2397,1093,69,United States GP,2022,vettel,aston_martin,10,8,4,56,6197041,35,24307.0,25149.882352941175,1,24307.0
2398,1093,69,United States GP,2022,kevin_magnussen,haas,13,9,2,56,6197521,36,29039.0,25149.882352941175,1,29039.0
2399,1093,69,United States GP,2022,tsunoda,alphatauri,19,10,1,56,6202606,49,23464.5,25149.882352941175,2,46929.0
2400,1093,69,United States GP,2022,ocon,alpine,23,11,0,56,6204562,39,24763.5,25149.882352941175,2,49527.0
2401,1093,69,United States GP,2022,zhou,alfa,18,12,0,56,6207851,46,26170.5,25149.882352941175,2,52341.0
2402,1093,69,United States GP,2022,albon,williams,8,13,0,56,6211744,55,24467.5,25149.882352941175,2,48935.0
2403,1093,69,United States GP,2022,gasly,alphatauri,11,14,0,56,6213450,55,26294.0,25149.882352941175,2,52588.0
2404,1093,69,United States GP,2022,mick_schumacher,haas,16,15,0,56,6216177,51,24930.0,25149.882352941175,2,49860.0
2405,1093,69,United States GP,2022,ricciardo,mclaren,15,16,0,56,6222174,55,25321.0,25149.882352941175,2,50642.0
2406,1093,69,United States GP,2022,latifi,williams,17,17,0,56,6235275,54,24758.0,25149.882352941175,2,49516.0
2407,1094,32,Mexico City GP,2022,max_verstappen,red_bull,1,1,25,71,5916729,36,22487.0,23471.391304347828,1,22487.0
2408,1094,32,Mexico City GP,2022,hamilton,mercedes,3,2,18,71,5931915,32,23194.0,23471.391304347828,1,23194.0
2409,1094,32,Mexico City GP,2022,perez,red_bull,4,3,15,71,5934826,30,24892.0,23471.391304347828,1,24892.0
2410,1094,32,Mexico City GP,2022,russell,mercedes,2,4,13,71,5966160,71,22956.5,23471.391304347828,2,45913.0
2411,1094,32,Mexico City GP,2022,sainz,ferrari,5,5,10,71,5974852,32,23469.0,23471.391304347828,1,23469.0
2412,1094,32,Mexico City GP,2022,leclerc,ferrari,7,6,8,71,5985503,48,22193.0,23471.391304347828,1,22193.0
2413,1095,18,São Paulo GP,2022,russell,mercedes,1,1,26,71,5914044,61,23500.5,24677.840909090908,2,47001.0
2414,1095,18,São Paulo GP,2022,hamilton,mercedes,2,2,18,71,5915573,63,23748.0,24677.840909090908,2,47496.0
2415,1095,18,São Paulo GP,2022,sainz,ferrari,7,3,15,71,5918095,65,24168.333333333332,24677.840909090908,3,72505.0
2416,1095,18,São Paulo GP,2022,leclerc,ferrari,5,4,12,71,5922485,63,25458.666666666668,24677.840909090908,3,76376.0
2417,1095,18,São Paulo GP,2022,alonso,alpine,17,5,10,71,5923605,62,25374.333333333332,24677.840909090908,3,76123.0
2418,1095,18,São Paulo GP,2022,max_verstappen,red_bull,3,6,8,71,5924100,64,28908.666666666668,24677.840909090908,3,86726.0
2419,1095,18,São Paulo GP,2022,perez,red_bull,4,7,6,71,5928124,62,23010.5,24677.840909090908,2,46021.0
2420,1095,18,São Paulo GP,2022,ocon,alpine,16,8,4,71,5932734,65,24156.5,24677.840909090908,2,48313.0
2421,1095,18,São Paulo GP,2022,bottas,alfa,14,9,2,71,5936596,62,24262.0,24677.840909090908,2,48524.0
2422,1095,18,São Paulo GP,2022,stroll,aston_martin,15,10,1,71,5937596,50,23616.5,24677.840909090908,2,47233.0
2423,1095,18,São Paulo GP,2022,vettel,aston_martin,9,11,0,71,5940227,64,24138.0,24677.840909090908,2,48276.0
2424,1095,18,São Paulo GP,2022,zhou,alfa,13,12,0,71,5943369,64,24721.5,24677.840909090908,2,49443.0
2425,1095,18,São Paulo GP,2022,mick_schumacher,haas,12,13,0,71,5943943,63,24821.5,24677.840909090908,2,49643.0
2426,1095,18,São Paulo GP,2022,gasly,alphatauri,10,14,0,71,5945911,64,23265.666666666668,24677.840909090908,3,69797.0
2427,1095,18,São Paulo GP,2022,albon,williams,19,15,0,71,5950060,49,23678.333333333332,24677.840909090908,3,71035.0
2428,1095,18,São Paulo GP,2022,latifi,williams,18,16,0,71,5951082,59,25579.666666666668,24677.840909090908,3,76739.0
2429,1096,24,Abu Dhabi GP,2022,max_verstappen,red_bull,1,1,25,58,5265914,54,22735.0,22443.032258064515,1,22735.0
2430,1096,24,Abu Dhabi GP,2022,leclerc,ferrari,3,2,18,58,5274685,48,22210.0,22443.032258064515,1,22210.0
2431,1096,24,Abu Dhabi GP,2022,perez,red_bull,2,3,15,58,5276007,52,21363.5,22443.032258064515,2,42727.0
2432,1096,24,Abu Dhabi GP,2022,sainz,ferrari,4,4,12,58,5290806,50,21752.5,22443.032258064515,2,43505.0
2433,1096,24,Abu Dhabi GP,2022,russell,mercedes,6,5,10,58,5301802,48,26087.0,22443.032258064515,2,52174.0
2434,1096,24,Abu Dhabi GP,2022,norris,mclaren,7,6,9,58,5322148,44,21896.5,22443.032258064515,2,43793.0
2435,1096,24,Abu Dhabi GP,2022,ocon,alpine,8,7,6,58,5323154,45,21814.5,22443.032258064515,2,43629.0
2436,1096,24,Abu Dhabi GP,2022,stroll,aston_martin,14,8,4,58,5342845,42,21808.0,22443.032258064515,2,43616.0
2437,1096,24,Abu Dhabi GP,2022,ricciardo,mclaren,13,9,2,58,5349182,45,21893.0,22443.032258064515,1,21893.0
2438,1096,24,Abu Dhabi GP,2022,vettel,aston_martin,9,10,1,58,5349812,35,23186.0,22443.032258064515,1,23186.0
2439,1096,24,Abu Dhabi GP,2022,tsunoda,alphatauri,11,11,0,58,5355285,40,21926.5,22443.032258064515,2,43853.0
2440,1098,3,Bahrain GP,2023,max_verstappen,red_bull,1,1,25,57,5636736,44,24599.5,26442.395833333332,2,49199.0
2441,1098,3,Bahrain GP,2023,perez,red_bull,2,2,18,57,5648723,37,24677.5,26442.395833333332,2,49355.0
2442,1098,3,Bahrain GP,2023,alonso,aston_martin,5,3,15,57,5675373,36,25334.5,26442.395833333332,2,50669.0
2443,1098,3,Bahrain GP,2023,sainz,ferrari,4,4,12,57,5684788,37,24363.5,26442.395833333332,2,48727.0
2444,1098,3,Bahrain GP,2023,hamilton,mercedes,7,5,10,57,5687713,36,24686.0,26442.395833333332,2,49372.0
2445,1098,3,Bahrain GP,2023,stroll,aston_martin,8,6,8,57,5691238,32,25044.0,26442.395833333332,2,50088.0
2446,1098,3,Bahrain GP,2023,russell,mercedes,6,7,6,57,5692609,33,25734.0,26442.395833333332,2,51468.0
2447,1098,3,Bahrain GP,2023,bottas,alfa,12,8,4,57,5709383,31,25521.0,26442.395833333332,2,51042.0
2448,1098,3,Bahrain GP,2023,gasly,alpine,20,9,2,57,5710489,42,25166.666666666668,26442.395833333332,3,75500.0
2449,1098,3,Bahrain GP,2023,albon,williams,15,10,1,57,5726510,43,24810.666666666668,26442.395833333332,3,74432.0
2450,1098,3,Bahrain GP,2023,tsunoda,alphatauri,14,11,0,57,5727606,42,25152.333333333332,26442.395833333332,3,75457.0
2451,1099,77,Saudi Arabian GP,2023,perez,red_bull,1,1,25,50,4874894,38,20715.0,22167.166666666668,1,20715.0
2452,1099,77,Saudi Arabian GP,2023,max_verstappen,red_bull,15,2,19,50,4880249,50,20824.0,22167.166666666668,1,20824.0
2453,1099,77,Saudi Arabian GP,2023,alonso,aston_martin,2,3,15,50,4895622,50,26879.0,22167.166666666668,1,26879.0
2454,1099,77,Saudi Arabian GP,2023,russell,mercedes,3,4,12,50,4900760,50,20828.0,22167.166666666668,1,20828.0
2455,1099,77,Saudi Arabian GP,2023,hamilton,mercedes,7,5,10,50,4905959,47,21102.0,22167.166666666668,1,21102.0
2456,1099,77,Saudi Arabian GP,2023,sainz,ferrari,4,6,8,50,4910770,50,20760.0,22167.166666666668,1,20760.0
2457,1099,77,Saudi Arabian GP,2023,leclerc,ferrari,12,7,6,50,4918056,47,20026.0,22167.166666666668,1,20026.0
2458,1099,77,Saudi Arabian GP,2023,ocon,alpine,6,8,4,50,4927726,49,20762.0,22167.166666666668,1,20762.0
2459,1099,77,Saudi Arabian GP,2023,gasly,alpine,9,9,2,50,4929641,50,20719.0,22167.166666666668,1,20719.0
2460,1099,77,Saudi Arabian GP,2023,kevin_magnussen,haas,13,10,1,50,4939720,44,20870.0,22167.166666666668,1,20870.0
2461,1099,77,Saudi Arabian GP,2023,tsunoda,alphatauri,16,11,0,50,4942388,50,21414.0,22167.166666666668,1,21414.0
2462,1099,77,Saudi Arabian GP,2023,hulkenberg,haas,10,12,0,50,4945482,50,21567.0,22167.166666666668,1,21567.0
2463,1099,77,Saudi Arabian GP,2023,zhou,alfa,11,13,0,50,4950954,49,21492.5,22167.166666666668,2,42985.0
2464,1099,77,Saudi Arabian GP,2023,de_vries,alphatauri,18,14,0,50,4952372,49,21116.0,22167.166666666668,1,21116.0
2465,1099,77,Saudi Arabian GP,2023,piastri,mclaren,8,15,0,50,4959915,48,31534.0,22167.166666666668,1,31534.0
2466,1099,77,Saudi Arabian GP,2023,sargeant,williams,20,16,0,50,4961187,49,21064.0,22167.166666666668,1,21064.0
2467,1099,77,Saudi Arabian GP,2023,norris,mclaren,19,17,0,50,4961339,49,25398.0,22167.166666666668,2,50796.0
2468,1100,1,Australian GP,2023,perez,red_bull,23,5,11,58,9161691,53,17735.5,19152.1875,2,35471.0
2469,1100,1,Australian GP,2023,piastri,mclaren,16,8,4,58,9163753,53,19442.0,19152.1875,1,19442.0
2470,1100,1,Australian GP,2023,zhou,alfa,17,9,2,58,9164084,48,20416.0,19152.1875,2,40832.0
2471,1100,1,Australian GP,2023,tsunoda,alphatauri,12,10,1,58,9164423,52,18258.0,19152.1875,1,18258.0
2472,1100,1,Australian GP,2023,bottas,alfa,23,11,0,58,9164884,46,20742.0,19152.1875,2,41484.0
2473,1100,1,Australian GP,2023,sainz,ferrari,5,12,0,58,9164965,53,18319.0,19152.1875,1,18319.0
2474,1101,73,Azerbaijan GP,2023,perez,red_bull,3,1,25,51,5562436,50,20389.0,21764.608695652172,1,20389.0
2475,1101,73,Azerbaijan GP,2023,max_verstappen,red_bull,2,2,18,51,5564573,51,20707.0,21764.608695652172,1,20707.0
2476,1101,73,Azerbaijan GP,2023,leclerc,ferrari,1,3,15,51,5583653,49,21126.0,21764.608695652172,1,21126.0
2477,1101,73,Azerbaijan GP,2023,alonso,aston_martin,6,4,12,51,5584460,49,23148.0,21764.608695652172,1,23148.0
2478,1101,73,Azerbaijan GP,2023,sainz,ferrari,4,5,10,51,5607927,48,21970.0,21764.608695652172,1,21970.0
2479,1101,73,Azerbaijan GP,2023,hamilton,mercedes,5,6,8,51,5608581,48,20324.0,21764.608695652172,1,20324.0
2480,1101,73,Azerbaijan GP,2023,stroll,aston_martin,9,7,6,51,5614053,45,23161.0,21764.608695652172,1,23161.0
2481,1101,73,Azerbaijan GP,2023,russell,mercedes,11,8,5,51,5636676,51,20924.0,21764.608695652172,2,41848.0
2482,1101,73,Azerbaijan GP,2023,norris,mclaren,7,9,2,51,5642812,49,20346.0,21764.608695652172,1,20346.0
2483,1101,73,Azerbaijan GP,2023,tsunoda,alphatauri,8,10,1,51,5646298,51,20497.0,21764.608695652172,1,20497.0
2484,1101,73,Azerbaijan GP,2023,piastri,mclaren,10,11,0,51,5648937,51,20902.0,21764.608695652172,1,20902.0
2485,1101,73,Azerbaijan GP,2023,albon,williams,12,12,0,51,5651059,51,21103.0,21764.608695652172,1,21103.0
2486,1101,73,Azerbaijan GP,2023,kevin_magnussen,haas,16,13,0,51,5652165,51,30951.0,21764.608695652172,1,30951.0
2487,1101,73,Azerbaijan GP,2023,gasly,alpine,17,14,0,51,5653768,47,20702.0,21764.608695652172,2,41404.0
2488,1101,73,Azerbaijan GP,2023,ocon,alpine,23,15,0,51,5660230,49,20367.0,21764.608695652172,1,20367.0
2489,1101,73,Azerbaijan GP,2023,sargeant,williams,14,16,0,51,5663379,49,21015.0,21764.608695652172,1,21015.0
2490,1102,79,Miami GP,2023,max_verstappen,red_bull,9,1,26,57,5258241,56,22688.0,22599.36842105263,1,22688.0
2491,1102,79,Miami GP,2023,perez,red_bull,1,2,18,57,5263625,57,21884.0,22599.36842105263,1,21884.0
2492,1102,79,Miami GP,2023,alonso,aston_martin,2,3,15,57,5284546,57,22631.0,22599.36842105263,1,22631.0
2493,1102,79,Miami GP,2023,russell,mercedes,6,4,12,57,5291470,57,22335.0,22599.36842105263,1,22335.0
2494,1102,79,Miami GP,2023,sainz,ferrari,3,5,10,57,5300752,55,22278.0,22599.36842105263,1,22278.0
2495,1102,79,Miami GP,2023,hamilton,mercedes,13,6,8,57,5309490,57,22150.0,22599.36842105263,1,22150.0
2496,1102,79,Miami GP,2023,leclerc,ferrari,7,7,6,57,5311229,57,22068.0,22599.36842105263,1,22068.0
2497,1102,79,Miami GP,2023,gasly,alpine,5,8,4,57,5313911,55,22417.0,22599.36842105263,1,22417.0
2498,1102,79,Miami GP,2023,ocon,alpine,8,9,2,57,5316364,56,21942.0,22599.36842105263,1,21942.0
2499,1102,79,Miami GP,2023,kevin_magnussen,haas,4,10,1,57,5321186,53,22616.0,22599.36842105263,1,22616.0
2500,1102,79,Miami GP,2023,tsunoda,alphatauri,17,11,0,57,5322550,56,22390.0,22599.36842105263,1,22390.0
2501,1102,79,Miami GP,2023,stroll,aston_martin,18,12,0,57,5322995,44,22651.0,22599.36842105263,1,22651.0
2502,1102,79,Miami GP,2023,bottas,alfa,10,13,0,57,5329878,56,23158.0,22599.36842105263,1,23158.0
2503,1102,79,Miami GP,2023,albon,williams,11,14,0,57,5331102,55,22482.0,22599.36842105263,1,22482.0
2504,1102,79,Miami GP,2023,hulkenberg,haas,12,15,0,57,5333191,36,23120.0,22599.36842105263,1,23120.0
2505,1102,79,Miami GP,2023,zhou,alfa,14,16,0,57,5336681,56,22796.0,22599.36842105263,1,22796.0
2506,1102,79,Miami GP,2023,norris,mclaren,16,17,0,57,5345958,47,24090.0,22599.36842105263,1,24090.0
2507,1102,79,Miami GP,2023,de_vries,alphatauri,15,18,0,57,5347190,57,23487.0,22599.36842105263,1,23487.0
2508,1104,6,Monaco GP,2023,max_verstappen,red_bull,1,1,25,78,6531980,23,24798.0,27022.13888888889,1,24798.0
2509,1104,6,Monaco GP,2023,alonso,aston_martin,2,2,18,78,6559901,43,25165.0,27022.13888888889,2,50330.0
2510,1104,6,Monaco GP,2023,ocon,alpine,3,3,15,78,6568970,41,25270.0,27022.13888888889,2,50540.0
2511,1104,6,Monaco GP,2023,hamilton,mercedes,5,4,13,78,6571042,33,25639.5,27022.13888888889,2,51279.0
2512,1104,6,Monaco GP,2023,russell,mercedes,8,5,10,78,6588264,48,30980.0,27022.13888888889,1,30980.0
2513,1104,6,Monaco GP,2023,leclerc,ferrari,6,6,8,78,6593870,46,24952.5,27022.13888888889,2,49905.0
2514,1104,6,Monaco GP,2023,gasly,alpine,7,7,6,78,6594342,49,26925.5,27022.13888888889,2,53851.0
2515,1104,6,Monaco GP,2023,sainz,ferrari,4,8,4,78,6595371,43,26776.0,27022.13888888889,2,53552.0
2516,1105,4,Spanish GP,2023,max_verstappen,red_bull,1,1,26,66,5277940,61,22299.0,23128.46511627907,2,44598.0
2517,1105,4,Spanish GP,2023,hamilton,mercedes,4,2,18,66,5302030,62,22653.0,23128.46511627907,2,45306.0
2518,1105,4,Spanish GP,2023,russell,mercedes,12,3,15,66,5310329,48,22164.5,23128.46511627907,2,44329.0
2519,1105,4,Spanish GP,2023,perez,red_bull,11,4,12,66,5313752,52,21656.0,23128.46511627907,2,43312.0
2520,1105,4,Spanish GP,2023,sainz,ferrari,2,5,10,66,5323638,60,22348.0,23128.46511627907,2,44696.0
2521,1105,4,Spanish GP,2023,stroll,aston_martin,5,6,8,66,5341260,56,22863.0,23128.46511627907,2,45726.0
2522,1105,4,Spanish GP,2023,alonso,aston_martin,8,7,6,66,5342067,49,22727.0,23128.46511627907,2,45454.0
2523,1105,4,Spanish GP,2023,ocon,alpine,6,8,4,66,5347182,54,23111.0,23128.46511627907,2,46222.0
2524,1105,4,Spanish GP,2023,zhou,alfa,13,9,2,66,5349818,38,23159.5,23128.46511627907,2,46319.0
2525,1105,4,Spanish GP,2023,gasly,alpine,10,10,1,66,5351470,41,23499.0,23128.46511627907,2,46998.0
2526,1105,4,Spanish GP,2023,leclerc,ferrari,19,11,0,66,5352359,52,22390.5,23128.46511627907,2,44781.0
2527,1105,4,Spanish GP,2023,tsunoda,alphatauri,15,12,0,66,5353356,59,22092.5,23128.46511627907,2,44185.0
2528,1106,7,Canadian GP,2023,max_verstappen,red_bull,1,1,25,70,5638348,68,23777.0,24460.78125,2,47554.0
2529,1106,7,Canadian GP,2023,alonso,aston_martin,2,2,18,70,5647918,62,23979.5,24460.78125,2,47959.0
2530,1106,7,Canadian GP,2023,hamilton,mercedes,3,3,15,70,5642946,47,24044.0,24460.78125,2,48088.0
2531,1106,7,Canadian GP,2023,leclerc,ferrari,10,4,12,70,5656996,47,24343.0,24460.78125,1,24343.0
2532,1106,7,Canadian GP,2023,sainz,ferrari,11,5,10,70,5659888,47,24133.0,24460.78125,1,24133.0
2533,1106,7,Canadian GP,2023,perez,red_bull,12,6,9,70,5689376,70,23249.5,24460.78125,2,46499.0
2534,1106,7,Canadian GP,2023,albon,williams,9,7,6,70,5699161,68,25064.0,24460.78125,1,25064.0
2535,1106,7,Canadian GP,2023,ocon,alpine,6,8,4,70,5700040,63,24050.0,24460.78125,2,48100.0
2536,1106,7,Canadian GP,2023,stroll,aston_martin,16,9,2,70,5702750,58,23775.0,24460.78125,2,47550.0
2537,1106,7,Canadian GP,2023,bottas,alfa,14,10,1,70,5702780,52,24038.0,24460.78125,1,24038.0
2538,1106,7,Canadian GP,2023,piastri,mclaren,8,11,0,70,5703449,59,24132.0,24460.78125,2,48264.0
2539,1106,7,Canadian GP,2023,gasly,alpine,15,12,0,70,5703597,67,25816.0,24460.78125,2,51632.0
2540,1106,7,Canadian GP,2023,norris,mclaren,7,13,0,70,5706711,65,24716.0,24460.78125,2,49432.0
2541,1106,7,Canadian GP,2023,tsunoda,alphatauri,19,14,0,70,5711771,68,25584.5,24460.78125,2,51169.0
2542,1107,70,Austrian GP,2023,max_verstappen,red_bull,1,1,26,71,5133607,71,20175.75,21705.333333333332,4,80703.0
2543,1107,70,Austrian GP,2023,leclerc,ferrari,2,2,18,71,5138762,51,20429.333333333332,21705.333333333332,3,61288.0
2544,1107,70,Austrian GP,2023,perez,red_bull,15,3,15,71,5150795,52,20116.666666666668,21705.333333333332,3,60350.0
2545,1107,70,Austrian GP,2023,norris,mclaren,4,4,12,71,5159934,50,20484.666666666668,21705.333333333332,3,61454.0
2546,1107,70,Austrian GP,2023,alonso,aston_martin,7,5,10,71,5163924,48,20321.333333333332,21705.333333333332,3,60964.0
2547,1107,70,Austrian GP,2023,sainz,ferrari,3,6,8,71,5164984,54,23748.666666666668,21705.333333333332,3,71246.0
2548,1107,70,Austrian GP,2023,russell,mercedes,11,7,6,71,5182010,48,20636.666666666668,21705.333333333332,3,61910.0
2549,1107,70,Austrian GP,2023,hamilton,mercedes,5,8,4,71,5182803,49,22044.0,21705.333333333332,3,66132.0
2550,1107,70,Austrian GP,2023,stroll,aston_martin,6,9,2,71,5192650,48,21216.25,21705.333333333332,4,84865.0
2551,1107,70,Austrian GP,2023,gasly,alpine,9,10,1,71,5201274,57,21999.333333333332,21705.333333333332,3,65998.0
2552,1107,70,Austrian GP,2023,albon,williams,10,11,0,71,5213374,53,21994.0,21705.333333333332,3,65982.0
2553,1108,9,British GP,2023,max_verstappen,red_bull,1,1,26,52,5116938,42,29056.0,29063.739130434784,1,29056.0
2554,1108,9,British GP,2023,norris,mclaren,2,2,18,52,5120736,43,28438.0,29063.739130434784,1,28438.0
2555,1108,9,British GP,2023,hamilton,mercedes,7,3,15,52,5123721,43,29169.0,29063.739130434784,1,29169.0
2556,1108,9,British GP,2023,piastri,mclaren,3,4,12,52,5124714,41,28655.0,29063.739130434784,1,28655.0
2557,1108,9,British GP,2023,russell,mercedes,6,5,10,52,5128144,41,29455.0,29063.739130434784,1,29455.0
2558,1108,9,British GP,2023,perez,red_bull,15,6,8,52,5129820,51,28060.0,29063.739130434784,1,28060.0
2559,1108,9,British GP,2023,alonso,aston_martin,9,7,6,52,5134131,48,28679.0,29063.739130434784,1,28679.0
2560,1108,9,British GP,2023,albon,williams,8,8,4,52,5134816,41,29634.0,29063.739130434784,1,29634.0
2561,1108,9,British GP,2023,leclerc,ferrari,4,9,2,52,5135627,48,28524.5,29063.739130434784,2,57049.0
2562,1108,9,British GP,2023,sainz,ferrari,5,10,1,52,5136386,51,28869.0,29063.739130434784,1,28869.0
2563,1108,9,British GP,2023,sargeant,williams,14,11,0,52,5140570,42,28847.0,29063.739130434784,1,28847.0
2564,1108,9,British GP,2023,bottas,alfa,20,12,0,52,5142768,52,29662.0,29063.739130434784,1,29662.0
2565,1108,9,British GP,2023,hulkenberg,haas,11,13,0,52,5143601,52,30003.0,29063.739130434784,1,30003.0
2566,1108,9,British GP,2023,stroll,aston_martin,12,14,0,52,5144421,42,28561.0,29063.739130434784,1,28561.0
2567,1108,9,British GP,2023,zhou,alfa,17,15,0,52,5146758,48,30753.333333333332,29063.739130434784,3,92260.0
2568,1108,9,British GP,2023,tsunoda,alphatauri,16,16,0,52,5148163,48,28478.0,29063.739130434784,2,56956.0
2569,1108,9,British GP,2023,de_vries,alphatauri,18,17,0,52,5150066,48,28327.5,29063.739130434784,2,56655.0
2570,1109,11,Hungarian GP,2023,max_verstappen,red_bull,2,1,26,70,5888634,53,21543.5,22575.11111111111,2,43087.0
2571,1109,11,Hungarian GP,2023,norris,mclaren,3,2,18,70,5922365,50,21485.5,22575.11111111111,2,42971.0
2572,1109,11,Hungarian GP,2023,perez,red_bull,9,3,15,70,5926237,53,21371.0,22575.11111111111,2,42742.0
2573,1109,11,Hungarian GP,2023,hamilton,mercedes,1,4,12,70,5927768,54,21851.0,22575.11111111111,2,43702.0
2574,1109,11,Hungarian GP,2023,piastri,mclaren,4,5,10,70,5951206,45,21600.5,22575.11111111111,2,43201.0
2575,1109,11,Hungarian GP,2023,russell,mercedes,18,6,8,70,5954459,48,21780.5,22575.11111111111,2,43561.0
2576,1109,11,Hungarian GP,2023,leclerc,ferrari,6,7,6,70,5958951,50,24928.0,22575.11111111111,2,49856.0
2577,1109,11,Hungarian GP,2023,sainz,ferrari,11,8,4,70,5959707,54,21726.5,22575.11111111111,2,43453.0
2578,1109,11,Hungarian GP,2023,alonso,aston_martin,8,9,2,70,5964343,51,23534.0,22575.11111111111,2,47068.0
2579,1110,13,Belgian GP,2023,max_verstappen,red_bull,6,1,25,44,4950450,32,22949.5,23651.243243243243,2,45899.0
2580,1110,13,Belgian GP,2023,perez,red_bull,2,2,18,44,4972755,31,23197.0,23651.243243243243,2,46394.0
